State,District,Subdistrict Name,Facility Type,Facility Name,Facility Address,Latitude,Longitude,ActiveFlag_C,NOTIONAL_PHYSICAL,Location Type,Type Of Facility,Nin_N
Bihar,Nawada,Govindpur,phc,APHC Ekttara,NA,24.70344,85.636969,Y,Physical,Rural,Public,2621215645
Bihar,Nawada,Sirdala,phc,APHC Laund,NA,24.70747,85.41314,Y,Physical,Rural,Public,2232132569
Bihar,Aurangabad,Kutumba,phc,APHC Pipra Bagahi,NA,24.7085675,84.3547821,Y,Physical,Rural,Public,1112136682
Bihar,Gaya,Fatehpur,phc,APHC Nagwa,NA,24.70901,85.31722,Y,Physical,Rural,Public,8136376749
Bihar,Gaya,Tan Kuppa,phc,Tankuppa,NA,24.71060004,85.140023,Y,Physical,Rural,Public,6468255846
Bihar,Gaya,Wazirganj,phc,APHC Tarwa,NA,24.721575,85.254076,Y,Physical,Rural,Public,8352588423
Bihar,Aurangabad,Madanpur,phc,APHC Paharpura,NA,24.7234706,84.5367162,Y,Physical,Rural,Public,1112137342
Bihar,Aurangabad,Deo,phc,APHC Pawai,NA,24.7257442,84.307511,Y,Physical,Rural,Public,1112133747
Bihar,Aurangabad,Barun,phc,APHC Sundarganj,NA,24.7263145,84.300574,Y,Physical,Rural,Public,7478532729
Bihar,Aurangabad,Madanpur,phc,APHC Chei,NA,24.7299498,84.5559806,Y,Physical,Rural,Public,1112137284
Bihar,Patna,Barh,phc,APHC Dhanama,NA,24.732922,84.9804454,Y,Physical,Urban,Public,1665848345
Bihar,Nawada,Meskaur,phc,Meskaur,NA,24.737706,85.357193,Y,Physical,Rural,Public,8673414242
Bihar,Gaya,Guraru,phc,APHC Mathurapur,NA,24.73877,84.75198,Y,Physical,Rural,Public,3754112211
Bihar,Nawada,Govindpur,phc,APHC Sudhri,NA,24.739796,85.630531,Y,Physical,Rural,Public,7873563279
Bihar,Aurangabad,Rafiganj,phc,APHC Kasma,NA,24.7409807,84.6628034,Y,Physical,Rural,Public,1112138423
Bihar,Bhagalpur,Kahalgaon,phc,APHC Akbarpuur,NA,24.744995,85.552203,Y,Physical,Rural,Public,1245161334
Bihar,Aurangabad,Aurangabad Sadar,phc,APHC Poiwa,NA,24.7456827,84.4388236,Y,Physical,Urban,Public,1112127830
Bihar,Jamui,Sono,phc,Sono,NA,24.74680667,86.30422833,Y,Physical,Rural,Public,6286452781
Bihar,Saharsa,Sonbarsa,phc,APHC Lagma,NA,24.747555,86.688137,Y,Physical,Rural,Public,3854684259
Bihar,Nawada,Narhat,phc,APHC Khanma,NA,24.74874,85.42888,Y,Physical,Rural,Public,2872378415
Bihar,Nawada,Akbarpur,phc,APHC Jalaalpur,NA,24.749784,85.614953,Y,Physical,Rural,Public,3133473870
Bihar,Banka,Katoriya,phc,Katoria,NA,24.749832,86.724762,Y,Physical,Rural,Public,1764578645
Bihar,Nawada,Akbarpur,phc,Akbarpur,NA,24.75093,85.55578,Y,Physical,Rural,Public,2384338410
Bihar,Banka,Katoriya,phc,APHC Jamdaha,NA,24.751908,86.905482,Y,Physical,Rural,Public,2282444823
Bihar,Banka,Bounsi,phc,APHC Golhatti,NA,24.754957,87.077691,Y,Physical,Rural,Public,8344328615
Bihar,Aurangabad,Aurangabad Sadar,phc,APHC Karma Bhagwan,NA,24.7552928,84.2382584,Y,Physical,Urban,Public,2634187773
Bihar,Kaimur Bhabua,Chainpur,phc,APHC Kharigawan,NA,24.756,83.387,Y,Physical,Rural,Public,1784768168
Bihar,Nawada,Narhat,phc,APHC Derhgaon,NA,24.75657,85.45072,Y,Physical,Rural,Public,1284248588
Bihar,Aurangabad,Aurangabad Sadar,phc,Aurangabad Sadar,NA,24.75757383,84.36497952,Y,Physical,Urban,Public,1113763229
Bihar,Gaya,Wazirganj,phc,APHC Vishunpur,NA,24.76219,85.20545,Y,Physical,Rural,Public,5684534760
Bihar,Nawada,Meskaur,phc,APHC Katghara,NA,24.765849,85.343889,Y,Physical,Rural,Public,1112182736
Bihar,Aurangabad,Nabinagar,phc,APHC Charan,NA,24.7700003,84.2268369,Y,Physical,Rural,Public,2171451269
Bihar,Jamui,Jhajha,phc,Jhajha,NA,24.772899,86.386135,Y,Physical,Urban,Public,1284775689
Bihar,Banka,Banka Sadar,phc,APHC Domuhan,NA,24.773069,86.897846,Y,Physical,Rural,Public,8312511176
Bihar,Gaya,Guraru,phc,APHC Konchiverma,NA,24.77418,84.77725,Y,Physical,Rural,Public,6832558446
Bihar,Jamui,Jhajha,phc,APHC Simultala,NA,24.7745,86.375687,Y,Physical,Rural,Public,3845484124
Bihar,Nawada,Meskaur,phc,APHC Rasalpuraa,NA,24.775357,85.388848,Y,Physical,Rural,Public,8375537738
Bihar,Gaya,Gaya Urban,phc,District Hospital Sankramak Rog,NA,24.780226,85.002666,Y,Physical,Urban,Public,1112247141
Bihar,Aurangabad,Aurangabad Sadar,phc,APHC Nawgadh,NA,24.7807718,84.4222675,Y,Physical,Urban,Public,1112127749
Bihar,Nawada,Akbarpur,phc,APHC Makhar,NA,24.7815,85.53243,Y,Physical,Rural,Public,8776565734
Bihar,Gaya,Gaya Urban,phc,UPHC Ambedkar Nagar,NA,24.781824,84.994775,Y,Physical,Urban,Public,1112236763
Bihar,Nawada,Hasua,phc,APHC Manjhawe,NA,24.782307,85.376569,Y,Physical,Rural,Public,8154832862
Bihar,Jamui,Jhajha,phc,APHC Dhamna,NA,24.782908,86.37998,Y,Physical,Rural,Public,4183741778
Bihar,Gaya,Gaya Urban,phc,UPHC Ramsagar Talab,NA,24.78292,85.005332,Y,Physical,Urban,Public,1112237332
Bihar,Nawada,Govindpur,phc,Govindpur,NA,24.78374,85.68934,Y,Physical,Rural,Public,4577436639
Bihar,Nawada,Narhat,phc,Narhat,NA,24.78469,85.42644,Y,Physical,Rural,Public,5618874183
Bihar,Gaya,Nagar Prakhand Sadar,phc,Gaya Sadar,NA,24.785939,84.972907,Y,Physical,Urban,Public,3345738185
Bihar,Jamui,Khaira,phc,APHC Garhi,NA,24.787493,86.082742,Y,Physical,Rural,Public,5741231517
Bihar,Jamui,Khaira,phc,APHC Kewal Fariatta,NA,24.787493,86.082742,Y,Physical,Rural,Public,3266654882
Bihar,Gaya,Wazirganj,phc,APHC Karjara,NA,24.787782,85.150636,Y,Physical,Rural,Public,6461744648
Bihar,Rohtas,Tilouthu,phc,Tilauthu,NA,24.78854,84.0544,Y,Physical,Rural,Public,2828587325
Bihar,Aurangabad,Barun,phc,APHC Urdina,NA,24.7932254,84.2765463,Y,Physical,Rural,Public,1112128432
Bihar,Gaya,Gaya Urban,phc,Prabhawati District Hospital Gaya,NA,24.79345,85.00348,Y,Physical,Urban,Public,8475157387
Bihar,Gaya,Gaya Urban,phc,UPHC Katari Hill,NA,24.7941014,84.9733019,Y,Physical,Urban,Public,1112236730
Bihar,Gaya,Neem Chak Bathani,phc,APHC Khukhari,NA,24.795418,84.999426,Y,Physical,Rural,Public,1112185853
Bihar,Banka,Chandan,phc,APHC Abrakha,NA,24.7955367,86.688333,Y,Physical,Rural,Public,4555878422
Bihar,Aurangabad,Rafiganj,phc,APHC Bhadhwa,NA,24.7987974,84.5334005,Y,Physical,Rural,Public,1112138365
Bihar,Banka,Bounsi,phc,APHC Ashnaha,NA,24.800443,87.01384,Y,Physical,Rural,Public,2321122463
Bihar,Banka,Bounsi,phc,Bounsi,NA,24.8005,87.013738,Y,Physical,Rural,Public,7658635862
Bihar,Nawada,Narhat,phc,APHC Punaul,NA,24.80094,85.43714,Y,Physical,Rural,Public,3245221167
Bihar,Gaya,Wazirganj,phc,Wazirganj,NA,24.801224,85.232826,Y,Physical,Rural,Public,8823174456
Bihar,Rohtas,Dahri,phc,APHC Deowaria,NA,24.801525,84.233807,Y,Physical,Urban,Public,4275276782
Bihar,Nawada,Warisliganj,phc,APHC Milki,NA,24.801607,85.464631,Y,Physical,Rural,Public,7417332785
Bihar,Gaya,Maanpur,phc,Maanpur,NA,24.807935,85.036025,Y,Physical,Rural,Public,1241527314
Bihar,Gaya,Maanpur,phc,APHC Gere,NA,24.810471,85.053907,Y,Physical,Rural,Public,4268875715
Bihar,Gaya,Guraru,phc,Guraru,NA,24.81263,84.78053,Y,Physical,Rural,Public,3673381384
Bihar,Nawada,Akbarpur,phc,APHC Pacharukhi,NA,24.81316,85.54455,Y,Physical,Rural,Public,1112182645
Bihar,Gaya,Gaya Urban,phc,UPHC Tel Bigha,NA,24.8134,84.9987,Y,Physical,Urban,Public,1112237548
Bihar,Gaya,Guraru,phc,APHC Ismailpur,NA,24.81428,84.72532,Y,Physical,Rural,Public,3617787753
Bihar,Gaya,Paraiya,phc,Paraiya,NA,24.8159711,84.8340319,Y,Physical,Rural,Public,3876168729
Bihar,Aurangabad,Rafiganj,phc,Rafiganj,NA,24.81639893,84.62982734,Y,Physical,Rural,Public,6883723238
Bihar,Gaya,Gaya Urban,phc,UPHC Ekbal Nagar,NA,24.816494,85.013346,Y,Physical,Urban,Public,1112237183
Bihar,Gaya,Paraiya,phc,APHC Solra,NA,24.82284,84.91513,Y,Physical,Rural,Public,2145514226
Bihar,Jamui,Jhajha,phc,APHC Burhikhar,NA,24.825276,86.375687,Y,Physical,Rural,Public,7278817353
Bihar,Nawada,Kawakole,phc,APHC Baraun,NA,24.829992,85.88444,Y,Physical,Rural,Public,8481542580
Bihar,Nawada,Hasua,phc,Hasua,NA,24.831171,85.414174,Y,Physical,Rural,Public,2215252376
Bihar,Aurangabad,Barun,phc,APHC Sirish,NA,24.8326016,84.2798384,Y,Physical,Rural,Public,1112128374
Bihar,Banka,Chandan,phc,APHC Suiya,NA,24.83543,86.6651783,Y,Physical,Rural,Public,8266681777
Bihar,Nawada,Akbarpur,phc,APHC Nemdarganj,NA,24.83664,85.56652,Y,Physical,Rural,Public,1112182587
Bihar,Aurangabad,Aurangabad Sadar,phc,APHC Fesha,NA,24.8381138,84.4090804,Y,Physical,Urban,Public,1112127681
Bihar,Nawada,Kawakole,phc,Kawakole,NA,24.8415,85.88938,Y,Physical,Rural,Public,1711665719
Bihar,Nawada,Kawakole,phc,APHC Badrazi,NA,24.8415,85.88938,Y,Physical,Rural,Public,1112182678
Bihar,Banka,Barahat,phc,APHC Sabalppur,NA,24.844192,87.065038,Y,Physical,Rural,Public,7882822567
Bihar,Aurangabad,Aurangabad Sadar,phc,APHC Jamhor,NA,24.8454119,84.3091617,Y,Physical,Urban,Public,5231123638
Bihar,Banka,Barahat,phc,APHC Panjwara,NA,24.854032,87.094208,Y,Physical,Rural,Public,2134263116
Bihar,Gaya,Maanpur,phc,APHC Bhore,NA,24.85645,85.100301,Y,Physical,Rural,Public,2667257881
Bihar,Jamui,Gidhaur,phc,Gidhaur,NA,24.85667,86.30381,Y,Physical,Rural,Public,6254867853
Bihar,Nawada,Roh,phc,APHC Marui,NA,24.863628,85.633852,Y,Physical,Rural,Public,1658688278
Bihar,Nawada,Kawakole,phc,APHC Phuldih,NA,24.86404,85.79137,Y,Physical,Rural,Public,6564424742
Bihar,Jamui,Gidhaur,phc,APHC Sewa,NA,24.865316,86.332606,Y,Physical,Rural,Public,8257772734
Bihar,Aurangabad,Rafiganj,phc,APHC Barahi,NA,24.866409,84.5019024,Y,Physical,Rural,Public,1112138332
Bihar,Aurangabad,Rafiganj,phc,APHC Indrar,NA,24.8677135,84.5393409,Y,Physical,Rural,Public,3763528472
Bihar,Jamui,Khaira,phc,Khaira,NA,24.86994606,86.20670523,Y,Physical,Rural,Public,6384675663
Bihar,Aurangabad,Barun,phc,Barun,NA,24.8703593,84.21658362,Y,Physical,Rural,Public,8435881563
Bihar,Jamui,Khaira,phc,APHC Pakri,NA,24.871535,86.207106,Y,Physical,Rural,Public,3847613340
Bihar,Banka,Barahat,phc,APHC Narayanpur,NA,24.872809,86.977396,Y,Physical,Rural,Public,5255671165
Bihar,Gaya,Muhra,phc,Mohara,NA,24.874688,85.294227,Y,Physical,Rural,Public,4476261781
Bihar,Aurangabad,Barun,phc,APHC Tamori,NA,24.8768569,84.3054867,Y,Physical,Rural,Public,5467785332
Bihar,Banka,Barahat,phc,Barahat,NA,24.87724434,87.00643234,Y,Physical,Rural,Public,1424532115
Bihar,Nawada,Nawada Sadar,phc,APHC Pathra English,NA,24.878723,85.529026,Y,Physical,Urban,Public,4585827639
Bihar,Gaya,Atri,phc,APHC Piyar,NA,24.879714,85.155041,Y,Physical,Rural,Public,6344577637
Bihar,Gaya,Konch,phc,APHC Anti,NA,24.8823,84.6899,Y,Physical,Rural,Public,8531155524
Bihar,Gaya,Konch,phc,APHC Palaki,NA,24.8856,84.6725,Y,Physical,Rural,Public,1143562310
Bihar,Gaya,Konch,phc,APHC Kavar,NA,24.8858,84.7417,Y,Physical,Rural,Public,8115561568
Bihar,Gaya,Konch,phc,APHC Manjhiwa,NA,24.8858,84.728,Y,Physical,Rural,Public,4226464479
Bihar,Jamui,Lakshmipur,phc,Lakshmipur,NA,24.886051,86.393864,Y,Physical,Rural,Public,4615516558
Bihar,Banka,Banka Sadar,phc,APHC Baliamahra,NA,24.887418,86.919838,Y,Physical,Rural,Public,3256121579
Bihar,Nawada,Roh,phc,APHC Sathe,NA,24.88843,85.70333,Y,Physical,Rural,Public,1658688278
Bihar,Nawada,Roh,phc,Roh,NA,24.88894,85.66922,Y,Physical,Rural,Public,6123514256
Bihar,Aurangabad,Obra,phc,APHC Bel,NA,24.88977,84.44261,Y,Physical,Rural,Public,1112137854
Bihar,Gaya,Nagar Prakhand Sadar,phc,APHC Chakand,NA,24.890815,84.980506,Y,Physical,Rural,Public,8745344526
Bihar,Nawada,Nawada Sadar,phc,APHC Neya,NA,24.891285,85.492978,Y,Physical,Urban,Public,7648455728
Bihar,Gaya,Khizirsarai,phc,APHC Uchauli,NA,24.89307,85.06316,Y,Physical,Rural,Public,7824422765
Bihar,Banka,Dhoraiya,phc,APHC Pair,NA,24.893313,87.137244,Y,Physical,Rural,Public,5136776886
Bihar,Gaya,Tikari,phc,APHC Pachangpur,NA,24.89369,84.86539,Y,Physical,Rural,Public,2516116767
Bihar,Banka,Belhar,phc,APHC Bijjikhorwa,NA,24.89478,86.650269,Y,Physical,Rural,Public,2537188449
Bihar,Aurangabad,Obra,phc,Obra,NA,24.8999324,84.3677228,Y,Physical,Rural,Public,6225671129
Bihar,Gaya,Muhra,phc,APHC Sevtar,NA,24.907947,85.34644,Y,Physical,Rural,Public,4716685385
Bihar,Jamui,Jamui Sadar,phc,APHC Harnarayanpur,NA,24.908554,86.293418,Y,Physical,Rural,Public,8524818450
Bihar,Banka,Dhoraiya,phc,APHC Ahiro,NA,24.912834,87.117091,Y,Physical,Rural,Public,5637268839
Bihar,Banka,Barahat,phc,APHC Kharhara,NA,24.914115,87.004442,Y,Physical,Rural,Public,4433841816
Bihar,Rohtas,Chenare,phc,Chenari,NA,24.914626,83.791602,Y,Physical,Rural,Public,1454225127
Bihar,Nawada,Nawada Sadar,phc,APHC Kadirganj,NA,24.914921,85.590793,Y,Physical,Urban,Public,1127612669
Bihar,Nawada,Nardiganj,phc,APHC Kahuara,NA,24.916893,85.465961,Y,Physical,Rural,Public,6588281284
Bihar,Gaya,Muhra,phc,APHC Ayer,NA,24.91797,85.25279,Y,Physical,Rural,Public,3438557468
Bihar,Banka,Belhar,phc,Belhar,NA,24.918924,86.595031,Y,Physical,Rural,Public,7118444467
Bihar,Jamui,Jamui Sadar,phc,Jamui,NA,24.919515,86.224718,Y,Physical,Urban,Public,6222125426
Bihar,Gaya,Tikari,phc,Tekari,NA,24.92034,84.79572,Y,Physical,Rural,Public,6635874669
Bihar,Jamui,Sikandra,phc,APHC Mahadev Simariya,NA,24.92087,86.11077,Y,Physical,Rural,Public,8276366856
Bihar,Aurangabad,Rafiganj,phc,APHC Pauthu,NA,24.9229477,84.5197408,Y,Physical,Rural,Public,3532631128
Bihar,Banka,Fullidumar,phc,APHC Bhitiya,NA,24.9236467,86.7346633,Y,Physical,Rural,Public,3477154441
Bihar,Jamui,Sono,phc,APHC Lakraha,NA,24.924375,86.212603,Y,Physical,Rural,Public,2351132457
Bihar,Jamui,Sono,phc,APHC Sardhodih,NA,24.924375,86.220614,Y,Physical,Rural,Public,6237826687
Bihar,Patna,Athmalgola,phc,APHC Jamalpur Bigha,NA,24.924979,89.946341,Y,Physical,Rural,Public,3647442577
Bihar,Gaya,Atri,phc,APHC Sirh,NA,24.925073,85.148942,Y,Physical,Rural,Public,2774627463
Bihar,Gaya,Muhra,phc,APHC Jethian,NA,24.9259,85.32906,Y,Physical,Rural,Public,1171735226
Bihar,Nawada,Warisliganj,phc,APHC Chakway,NA,24.926751,85.640918,Y,Physical,Rural,Public,8333544271
Bihar,Gaya,Tikari,phc,APHC Bhori,NA,24.92705,84.90474,Y,Physical,Rural,Public,2467866543
Bihar,Rohtas,Dahri,phc,Dehri,NA,24.927735,84.190984,Y,Physical,Urban,Public,7773432633
Bihar,Gaya,Konch,phc,Konch,NA,24.9286,84.7673,Y,Physical,Rural,Public,7853827413
Bihar,Kaimur Bhabua,Bhagwanpur,phc,APHC Aura,NA,24.9328432,83.6480392,Y,Physical,Rural,Public,1155577131
Bihar,Aurangabad,Goh,phc,APHC Pema,NA,24.9344822,84.6147694,Y,Physical,Rural,Public,3847237538
Bihar,Gaya,Atri,phc,Atri,NA,24.934819,85.195352,Y,Physical,Rural,Public,1511576272
Bihar,Jamui,Barhat,phc,APHC Darha,NA,24.935919,86.31232,Y,Physical,Rural,Public,2742868561
Bihar,Jamui,Islamnagar Aliganj,phc,Islamnagar.Aliganj,NA,24.93726459,86.23249475,Y,Physical,Rural,Public,7664683716
Bihar,Nawada,Nardiganj,phc,Nardiganj,NA,24.939604,85.430632,Y,Physical,Rural,Public,6815774762
Bihar,Banka,Belhar,phc,APHC Kharaundha,NA,24.943351,86.664716,Y,Physical,Rural,Public,1841844366
Bihar,Aurangabad,Obra,phc,APHC Bharub,NA,24.94645,84.40546,Y,Physical,Rural,Public,1112138183
Bihar,Jamui,Islamnagar Aliganj,phc,APHC Arha,NA,24.946682,85.927899,Y,Physical,Rural,Public,1774864266
Bihar,Jamui,Islamnagar Aliganj,phc,APHC Deen Nagar,NA,24.946682,85.927899,Y,Physical,Rural,Public,1112267750
Bihar,Gaya,Khizirsarai,phc,APHC May,NA,24.94855,85.09089,Y,Physical,Rural,Public,7325884562
Bihar,Banka,Amarpur,phc,APHC Jathour Rajpur,NA,24.9486,86.9142,Y,Physical,Rural,Public,8363665681
Bihar,Munger,Sangrampur,phc,Sangrampur,NA,24.9486962,86.5908958,Y,Physical,Rural,Public,1486866245
Bihar,Jamui,Lakshmipur,phc,APHC Jinahara,NA,24.94872,86.412403,Y,Physical,Rural,Public,6187227878
Bihar,Rohtas,Sasaram,phc,Sasaram,NA,24.949036,84.03143,Y,Physical,Urban,Public,5566135256
Bihar,Aurangabad,Barun,phc,APHC Barauli,NA,24.950461,84.2912327,Y,Physical,Rural,Public,1112128283
Bihar,Gaya,Tikari,phc,APHC Pura,NA,24.95093,84.8947,Y,Physical,Rural,Public,2411521673
Bihar,Nawada,Nardiganj,phc,APHC Nanaura,NA,24.951645,85.448098,Y,Physical,Rural,Public,7278612788
Bihar,Kaimur Bhabua,Rampur,phc,Rampur,NA,24.95195253,83.7010248,Y,Physical,Rural,Public,2387874122
Bihar,Rohtas,Dinara,phc,APHC Koeria,NA,24.95223,84.01371,Y,Physical,Rural,Public,1226211835
Bihar,Aurangabad,Obra,phc,APHC Khudwan,NA,24.95248,84.48358,Y,Physical,Rural,Public,1112142441
Bihar,Nawada,Pakribarwa,phc,Pakribarwa,NA,24.95316,85.73415,Y,Physical,Rural,Public,2824386243
Bihar,Jamui,Sikandra,phc,APHC Kumar,NA,24.959078,86.003227,Y,Physical,Rural,Public,4485526778
Bihar,Jamui,Sikandra,phc,Sikandra,NA,24.95922,86.03432,Y,Physical,Rural,Public,6445644815
Bihar,Nawada,Nardiganj,phc,APHC Dohra,NA,24.960262,85.456414,Y,Physical,Rural,Public,8168776329
Bihar,Nawada,Pakribarwa,phc,APHC Dhammaul,NA,24.96037,85.83168,Y,Physical,Rural,Public,3666847532
Bihar,Jamui,Islamnagar Aliganj,phc,APHC Tajpur,NA,24.963997,85.85758,Y,Physical,Rural,Public,7334338535
Bihar,Banka,Fullidumar,phc,APHC Khesar,NA,24.964305,86.7259467,Y,Physical,Rural,Public,4648184317
Bihar,Aurangabad,Obra,phc,APHC Lalaro Ghataro,NA,24.96455,84.34641,Y,Physical,Rural,Public,1112138274
Bihar,Rohtas,Akorhi Gola,phc,APHC Tetradh,NA,24.964979,84.188008,Y,Physical,Rural,Public,6338826750
Bihar,Rohtas,Dahri,phc,APHC Darihat,NA,24.965245,84.243685,Y,Physical,Urban,Public,3345847622
Bihar,Gaya,Belaganj,phc,APHC Belhadi,NA,24.96542,84.93075,Y,Physical,Rural,Public,1812175618
Bihar,Banka,Belhar,phc,APHC Dhouri,NA,24.966691,86.638229,Y,Physical,Rural,Public,8138647147
Bihar,Gaya,Khizirsarai,phc,Khizarsarai,NA,24.96739,85.09079,Y,Physical,Rural,Public,4734577564
Bihar,Kaimur Bhabua,Bhagwanpur,phc,Bhagwanpur,NA,24.96769284,83.60804732,Y,Physical,Rural,Public,6136565121
Bihar,Aurangabad,Goh,phc,APHC Dardha,NA,24.9701468,84.6751899,Y,Physical,Rural,Public,1112133838
Bihar,Gaya,Belaganj,phc,APHC Maingram,NA,24.970744,84.96875,Y,Physical,Rural,Public,5762778578
Bihar,Gaya,Belaganj,phc,APHC Paibigha,NA,24.970744,84.96875,Y,Physical,Rural,Public,6132483840
Bihar,Rohtas,Akorhi Gola,phc,Akorhigola,NA,24.972172,84.19362,Y,Physical,Rural,Public,8881323664
Bihar,Gaya,Belaganj,phc,Belaganj,NA,24.97253,84.97403,Y,Physical,Rural,Public,3252331610
Bihar,Rohtas,Shivsagar,phc,Sheosagar,NA,24.973818,83.901627,Y,Physical,Rural,Public,1384276745
Bihar,Jamui,Barhat,phc,APHC Malaypur,NA,24.97506,86.2572,Y,Physical,Rural,Public,8382852633
Bihar,Aurangabad,Obra,phc,APHC Dihra,NA,24.97585,84.31321,Y,Physical,Rural,Public,1112138241
Bihar,Aurangabad,Daudnagar,phc,APHC Belwan,NA,24.976744,84.3452757,Y,Physical,Rural,Public,1112132871
Bihar,Gaya,Khizirsarai,phc,APHC Mahakar,NA,24.97737,25.15039,Y,Physical,Rural,Public,4346865720
Bihar,Gaya,Belaganj,phc,APHC Bhagwanpur,NA,24.97749,85.03684,Y,Physical,Rural,Public,6237871774
Bihar,Jamui,Jamui Sadar,phc,APHC Kharsari,NA,24.978685,86.129379,Y,Physical,Rural,Public,5256811166
Bihar,Gaya,Tikari,phc,APHC Jamuara,NA,24.97942,84.83727,Y,Physical,Rural,Public,8624456284
Bihar,Banka,Dhoraiya,phc,APHC Vishanpur Manni Hat,NA,24.980025,87.110363,Y,Physical,Rural,Public,5685833286
Bihar,Banka,Dhoraiya,phc,Dhouraiya,NA,24.980162,87.131704,Y,Physical,Rural,Public,6515572615
Bihar,Aurangabad,Goh,phc,Goh,NA,24.98021667,84.65553833,Y,Physical,Rural,Public,5212137326
Bihar,Rohtas,Dinara,phc,APHC Arila Raghunaathpur,NA,24.98092,84.19074,Y,Physical,Rural,Public,2877228813
Bihar,Banka,Fullidumar,phc,Fulidumra,NA,24.9849667,86.786605,Y,Physical,Rural,Public,6148246686
Bihar,Jamui,Barhat,phc,Barhat,NA,24.98959,86.277875,Y,Physical,Rural,Public,6687281730
Bihar,Gaya,Belaganj,phc,APHC Kurisarai Samaspur,NA,24.99148,85.0315,Y,Physical,Rural,Public,6113731522
Bihar,Gaya,Neem Chak Bathani,phc,Nimchak Bathani,NA,24.99215,85.66642,Y,Physical,Rural,Public,7546268280
Bihar,Banka,Rajoun,phc,Rajoun,NA,24.99402,86.991776,Y,Physical,Rural,Public,5121516867
Bihar,Kaimur Bhabua,Rampur,phc,APHC Thakurahat,NA,24.9958432,83.6770392,Y,Physical,Rural,Public,3212615276
Bihar,Gaya,Tikari,phc,APHC Mau,NA,24.99723,84.81181,Y,Physical,Rural,Public,2633225152
Bihar,Banka,Rajoun,phc,APHC Makramdih,NA,24.998724,86.989445,Y,Physical,Rural,Public,1112328354
Bihar,Munger,Sangrampur,phc,APHC Patghaghar,NA,25.00013,86.57012,Y,Physical,Rural,Public,2447363348
Bihar,Aurangabad,Haspura,phc,APHC Koilawa,NA,25.0008441,84.5276373,Y,Physical,Rural,Public,5122251472
Bihar,Gaya,Khizirsarai,phc,APHC Kurwa,NA,25.00173,85.10617,Y,Physical,Rural,Public,7358381825
Bihar,Banka,Fullidumar,phc,APHC Teliya,NA,25.00267,86.81963,Y,Physical,Rural,Public,7756464454
Bihar,Aurangabad,Goh,phc,APHC Deohara,NA,25.0055845,84.563582,Y,Physical,Rural,Public,1112135486
Bihar,Rohtas,Nokha,phc,APHC Baraon,NA,25.01094,84.24438,Y,Physical,Rural,Public,8643777512
Bihar,Jamui,Barhat,phc,APHC Katauna,NA,25.011073,86.29386,Y,Physical,Rural,Public,2486241843
Bihar,Nawada,Warisliganj,phc,Warsaliganj,NA,25.012522,25.012522,Y,Physical,Rural,Public,2635541150
Bihar,Lakhisarai,Halsi,phc,APHC Gerua Pursanda,NA,25.01275187,86.12616989,Y,Physical,Rural,Public,1216355576
Bihar,Aurangabad,Haspura,phc,APHC Mauari,NA,25.0128513,84.5113303,Y,Physical,Rural,Public,4132847437
Bihar,Gaya,Khizirsarai,phc,APHC Sarbadha,NA,25.01427,85.21272,Y,Physical,Rural,Public,7572486244
Bihar,Khagaria,Allauli,phc,APHC Shumbha,NA,25.014676,84.072238,Y,Physical,Rural,Public,7468273326
Bihar,Jehanabad,Makhdumpur,phc,APHC Chhatiyana,NA,25.01498,84.93781,Y,Physical,Rural,Public,4458246669
Bihar,Rohtas,Rohtas Urban,phc,UPHC Bauliya,NA,25.025,85.265,Y,Physical,Urban,Public,1112284250
Bihar,Gaya,Konch,phc,APHC Usasdevra,NA,25.0251,84.8025,Y,Physical,Rural,Public,4614733774
Bihar,Nalanda,Rajgir,phc,PHC Rajgir,NA,25.026066,85.422832,Y,Physical,Rural,Public,4723388254
Bihar,Nalanda,Giriyak,phc,Giriyak,NA,25.028201,85.529527,Y,Physical,Rural,Public,4322386444
Bihar,Banka,Dhoraiya,phc,APHC Batsar,NA,25.02857,87.145665,Y,Physical,Rural,Public,5754817681
Bihar,Aurangabad,Haspura,phc,APHC Badokhar,NA,25.0292106,84.5641255,Y,Physical,Rural,Public,8512211726
Bihar,Lakhisarai,Halsi,phc,Halsi,NA,25.02967841,86.04906198,Y,Physical,Rural,Public,2634548461
Bihar,Banka,Amarpur,phc,APHC Koshalpur,NA,25.03045,86.86314,Y,Physical,Rural,Public,3354448569
Bihar,Banka,Shambhuganj,phc,APHC Bisshanpur,NA,25.03094,86.72505,Y,Physical,Rural,Public,5374823648
Bihar,Aurangabad,Haspura,phc,APHC Chahuta,NA,25.0336419,84.5577911,Y,Physical,Rural,Public,7557738817
Bihar,Aurangabad,Daudnagar,phc,Daudnagar,NA,25.03373647,84.39840668,Y,Physical,Urban,Public,8413148761
Bihar,Gaya,Khizirsarai,phc,APHC Tajpur,NA,25.03403,85.15154,Y,Physical,Rural,Public,1434284673
Bihar,Kaimur Bhabua,Chand,phc,APHC Padhi,NA,25.03415,83.75917,Y,Physical,Rural,Public,2642433870
Bihar,Banka,Rajoun,phc,APHC Rupsha,NA,25.035626,86.950182,Y,Physical,Rural,Public,3674823335
Bihar,Munger,Sangrampur,phc,APHC Rampur,NA,25.03564,86.6393,Y,Physical,Rural,Public,8471346752
